dataset,method,n,mae_mean,mae_std,rmse_mean,rmse_std,node_rmse_mean_mean,node_rmse_mean_std,node_rmse_max_mean,node_rmse_max_std
synthetic_switching,Dense Ridge,5,0.8082602810426287,0.020138372175088,1.0144117853598509,0.029829510085183374,1.0129118585642933,0.029299856205122543,1.1086896768485475,0.056517857158142296
synthetic_switching,DynVAR-Lasso Graph Ridge,5,0.8061424988534556,0.020196284512709602,1.0109039180681638,0.029798243633414084,1.00951356658596,0.029221386986391613,1.1040677848727172,0.055131072419963276
synthetic_switching,DynVAR-Lasso Weighted Ridge,5,0.8082236736174607,0.020141743434846874,1.0143637278764572,0.029836896990064563,1.0128638310059173,0.029306990373846306,1.108655259042943,0.05651958949967208
synthetic_switching,Persistence,5,1.140324665549497,0.037819604357515545,1.4328613522130853,0.04621936612070799,1.4301408882379179,0.045959822418169434,1.5770441571585947,0.10586243188725052
synthetic_switching,RandomGraph Ridge,5,0.8096581823185348,0.013375193213747682,1.0162295293715893,0.022951366864863477,1.0148110445787146,0.022954411582001073,1.1181213063744078,0.03804058856696159
synthetic_switching,STCG-v1 Graph Ridge,5,0.8051713196479822,0.019498043778020623,1.0104141615505446,0.030072448467989846,1.0089956299838772,0.029373954641740516,1.1045073318109004,0.057858351575302724
synthetic_switching,STCG-v1 Weighted Ridge,5,0.8082160677087927,0.020143676887805745,1.0143544719486972,0.0298415714459314,1.0128546890209447,0.029311458631535527,1.108642468461204,0.05653528613997463
