dataset,seed,setting,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,state_count,auto_states,min_state_improvement,threshold_passed,kmeans_improvement,temporal_coherence,n_windows,true_state_count,inferred_state_count,adjusted_rand,aligned_accuracy,mean_label_purity,true_label_counts,inferred_state_counts,state_mapping,mae,rmse,node_rmse_mean,node_rmse_max
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,DynVAR-Lasso Weighted Ridge,100.0,0.01,1.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,STCG-v1 Weighted Ridge,100.0,0.01,1.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04680696318931748,0.1577203846747267,0.08161922046590711,0.4237954478546335
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04561518785304227,0.15817345322731477,0.08189993344804182,0.42494803150467136
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046903554222603346,0.15755119138207896,0.08156672801205939,0.42341578216518305
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems_cooler_condition,0,auto_k2_min_0.08,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,2,True,0.08,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046702013999189815,0.1578861161869697,0.0816475045424102,0.42431353707510516
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,Dense Ridge,1.0,,,,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04644940013362614,0.1554111584263074,0.07982692614779191,0.4172899154690502
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04638746701867529,0.1555619216154146,0.07988075323901575,0.4178030794883989
