dataset,seed,setting,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,state_count,auto_states,min_state_improvement,threshold_passed,kmeans_improvement,temporal_coherence,n_windows,true_state_count,inferred_state_count,adjusted_rand,aligned_accuracy,mean_label_purity,true_label_counts,inferred_state_counts,state_mapping,mae,rmse,node_rmse_mean,node_rmse_max
UCIHARWindowSignals,1,auto_k3_min_0.00,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k3_min_0.00,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32191614046392986,0.6792490361787105,0.6281994514066412,0.9146861865039614
UCIHARWindowSignals,1,auto_k3_min_0.00,Dense Ridge,100.0,,,,3,True,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,auto_k3_min_0.00,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k3_min_0.00,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32317469210059646,0.6788805397857001,0.6283776920847302,0.9143092644829207
UCIHARWindowSignals,1,auto_k3_min_0.04,Dense Ridge,30.0,,,,3,True,0.04,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,auto_k3_min_0.04,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.04,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k3_min_0.04,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.04,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32191614046392986,0.6792490361787105,0.6281994514066412,0.9146861865039614
UCIHARWindowSignals,1,auto_k3_min_0.04,Dense Ridge,100.0,,,,3,True,0.04,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,auto_k3_min_0.04,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.04,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k3_min_0.04,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.04,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32317469210059646,0.6788805397857001,0.6283776920847302,0.9143092644829207
UCIHARWindowSignals,1,auto_k3_min_0.08,Dense Ridge,30.0,,,,3,True,0.08,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,auto_k3_min_0.08,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.08,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k3_min_0.08,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.08,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32191614046392986,0.6792490361787105,0.6281994514066412,0.9146861865039614
UCIHARWindowSignals,1,auto_k3_min_0.08,Dense Ridge,100.0,,,,3,True,0.08,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,auto_k3_min_0.08,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.08,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k3_min_0.08,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.08,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32317469210059646,0.6788805397857001,0.6283776920847302,0.9143092644829207
UCIHARWindowSignals,1,auto_k3_min_0.12,Dense Ridge,30.0,,,,3,True,0.12,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.12,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k3_min_0.12,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.12,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k3_min_0.12,Dense Ridge,100.0,,,,3,True,0.12,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,auto_k3_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.12,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k3_min_0.12,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.12,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k3_min_0.16,Dense Ridge,30.0,,,,3,True,0.16,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.16,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k3_min_0.16,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,True,0.16,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k3_min_0.16,Dense Ridge,100.0,,,,3,True,0.16,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,auto_k3_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.16,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k3_min_0.16,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,True,0.16,False,0.08416187187363708,0.05278596026963339,180,6,1,0.0,0.26666666666666666,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:180,"{""0"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,forced_k3,Dense Ridge,30.0,,,,3,False,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,forced_k3,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,3,False,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,forced_k3,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,3,False,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32191614046392986,0.6792490361787105,0.6281994514066412,0.9146861865039614
UCIHARWindowSignals,1,forced_k3,Dense Ridge,100.0,,,,3,False,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,forced_k3,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,3,False,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,forced_k3,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,3,False,0.0,True,0.08416187187363708,0.05278596026963339,180,6,3,0.0942628021455904,0.36666666666666664,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:44;1:85;2:51,"{""0"": ""WALKING_UPSTAIRS"", ""1"": ""LAYING"", ""2"": ""STANDING""}",0.32317469210059646,0.6788805397857001,0.6283776920847302,0.9143092644829207
UCIHARWindowSignals,1,auto_k4_min_0.00,Dense Ridge,30.0,,,,4,True,0.0,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,auto_k4_min_0.00,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,4,True,0.0,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k4_min_0.00,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,4,True,0.0,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3217615772734668,0.67935907802282,0.6282642704822609,0.9148195049385432
UCIHARWindowSignals,1,auto_k4_min_0.00,Dense Ridge,100.0,,,,4,True,0.0,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,auto_k4_min_0.00,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,4,True,0.0,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k4_min_0.00,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,4,True,0.0,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.32275068975097165,0.6792190670322752,0.6285939798259641,0.9149077252894946
UCIHARWindowSignals,1,auto_k4_min_0.04,Dense Ridge,30.0,,,,4,True,0.04,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,auto_k4_min_0.04,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,4,True,0.04,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k4_min_0.04,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,4,True,0.04,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3217615772734668,0.67935907802282,0.6282642704822609,0.9148195049385432
UCIHARWindowSignals,1,auto_k4_min_0.04,Dense Ridge,100.0,,,,4,True,0.04,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
UCIHARWindowSignals,1,auto_k4_min_0.04,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,4,True,0.04,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.32137746963044955,0.6791994171717621,0.6285675260876834,0.9162524931997263
UCIHARWindowSignals,1,auto_k4_min_0.04,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,4,True,0.04,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.32275068975097165,0.6792190670322752,0.6285939798259641,0.9149077252894946
UCIHARWindowSignals,1,auto_k4_min_0.08,Dense Ridge,30.0,,,,4,True,0.08,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3228103533621915,0.6797916270352214,0.6287594191997212,0.9146757713502421
UCIHARWindowSignals,1,auto_k4_min_0.08,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,4,True,0.08,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.32047097797356,0.6786703965069079,0.6276494479383902,0.9148400937660098
UCIHARWindowSignals,1,auto_k4_min_0.08,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,4,True,0.08,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3217615772734668,0.67935907802282,0.6282642704822609,0.9148195049385432
UCIHARWindowSignals,1,auto_k4_min_0.08,Dense Ridge,100.0,,,,4,True,0.08,True,0.09909802026643252,0.09108853623940173,180,6,4,0.0740695241326068,0.35,0.40194444444444444,LAYING:43;SITTING:25;STANDING:48;WALKING:41;WALKING_DOWNSTAIRS:2;WALKING_UPSTAIRS:21,0:82;1:21;2:52;3:25,"{""0"": ""LAYING"", ""1"": ""WALKING"", ""2"": ""WALKING_UPSTAIRS"", ""3"": ""STANDING""}",0.3248607761418505,0.6796550916006857,0.6293166483385894,0.9140601928068258
